"state" "time" "cost" "Item"
"WorkingState 2" 1.47065249814154 0 133
"FailureState 2" 2.72903533863994 0 133
"WorkingState 1" 0 0 134
"WorkingState 2" 2.58892237542398 0 134
"WorkingState 1" 0 0 135
"WorkingState 2" 3.03750919673495 0 135
"WorkingState 1" 0 0 136
"WorkingState 2" 5.10128110613017 0 136
"WorkingState 1" 0 0 137
"WorkingState 2" 3.66119453356913 0 137
"WorkingState 1" 0 0 138
"WorkingState 2" 0.0481828293437518 0 138
"WorkingState 3" 0.431253902841437 0 138
"WorkingState 4" 0.59589118853141 0 138
"FailureState 4" 0.729930428092318 0 138
"WorkingState 1" 0.737511782004703 753.464171799692 138
"WorkingState 2" 4.00351725895532 0 138
"WorkingState 1" 0 0 139
"WorkingState 2" 0.294806694624742 0 139
"FailureState 2" 0.692203572718351 0 139
"WorkingState 2" 0.70233868577869 142.285718575545 139
"WorkingState 3" 1.01228473971751 0 139
"FailureState 3" 1.36813401717183 0 139
"WorkingState 3" 1.37622195193484 281.799038222613 139
"FailureState 3" 2.36349306564 0 139
"WorkingState 1" 0 0 140
"WorkingState 2" 1.03740086293421 0 140
"WorkingState 3" 1.12448590860802 0 140
"FailureState 3" 1.57287820215113 0 140
"WorkingState 3" 1.57370338708546 323.952718645367 140
"WorkingState 4" 1.57408910745456 0 140
"FailureState 4" 1.7237112904152 0 140
"WorkingState 4" 1.72757787393092 378.143810513776 140
"FailureState 4" 1.89751340439836 0 140
"WorkingState 4" 1.90184765913587 389.216203173154 140
"FailureState 4" 1.92289135096786 0 140
"WorkingState 4" 1.92399488549127 368.387028091004 140
"FailureState 4" 2.03400696715037 0 140
"WorkingState 1" 0 0 141
"WorkingState 2" 0.728746612873093 0 141
"FailureState 2" 0.734863241592163 0 141
"WorkingState 2" 0.739475810182227 165.403977810634 141
"FailureState 2" 0.761066988664418 0 141
"WorkingState 2" 0.766746113085669 135.804297446518 141
"WorkingState 3" 1.0722782508366 0 141
"WorkingState 4" 1.17058759346692 0 141
"FailureState 4" 1.23662814939148 0 141
"WorkingState 4" 1.24024209434078 383.108970873736 141
"FailureState 4" 1.47819679557608 0 141
"WorkingState 4" 1.49578977136686 431.95355033258 141
"FailureState 4" 1.59449828493286 0 141
"WorkingState 4" 1.59836378010945 387.981443715742 141
"FailureState 4" 1.68053227957528 0 141
"WorkingState 4" 1.68129551312113 438.268427838145 141
"FailureState 4" 1.75393122645029 0 141
"WorkingState 4" 1.75815761756178 449.804192998358 141
"FailureState 4" 1.85133571580387 0 141
"WorkingState 4" 1.85269813419247 382.23894807355 141
"FailureState 4" 1.96228718286595 0 141
"WorkingState 4" 1.96598774691129 432.697686268833 141
"FailureState 4" 2.22541322685165 0 141
"WorkingState 1" 0 0 142
"WorkingState 2" 0.217458551531532 0 142
"WorkingState 3" 0.366996278274692 0 142
"FailureState 3" 0.41600491465349 0 142
"WorkingState 1" 0.424277606684576 665.506469702267 142
"WorkingState 2" 3.26269616773537 0 142
"WorkingState 1" 0 0 143
"WorkingState 2" 0.675186868598947 0 143
"WorkingState 3" 0.710802356690638 0 143
"WorkingState 4" 1.03729172977417 0 143
"FailureState 4" 1.27199603971456 0 143
"WorkingState 4" 1.27524351935319 400.125643715832 143
"FailureState 4" 1.41527922308439 0 143
"WorkingState 4" 1.41606750109362 403.606044235452 143
"FailureState 4" 1.45466440037655 0 143
"WorkingState 4" 1.45680448001847 402.713300789389 143
"FailureState 4" 1.61005529474319 0 143
"WorkingState 4" 1.62078018894083 405.073142855733 143
"FailureState 4" 1.70002764537622 0 143
"WorkingState 4" 1.71255945705279 402.033062910956 143
"FailureState 4" 1.80539740951533 0 143
"WorkingState 4" 1.80781063117175 377.198632001858 143
"FailureState 4" 1.80887264828828 0 143
"WorkingState 4" 1.81309532085612 427.714899010022 143
"FailureState 4" 2.44327571927333 0 143
"WorkingState 1" 0 0 144
"WorkingState 2" 0.257014974270315 0 144
"WorkingState 3" 0.752688829925132 0 144
"WorkingState 4" 1.14246770999773 0 144
"FailureState 4" 1.60916816554605 0 144
"WorkingState 4" 1.62338402633808 411.545559638205 144
"FailureState 4" 1.74602090211877 0 144
"WorkingState 4" 1.75282065412183 390.15732682784 144
"FailureState 4" 2.08488880994222 0 144
"WorkingState 1" 0 0 145
"WorkingState 2" 5.79565861599316 0 145
"WorkingState 1" 0 0 146
"WorkingState 2" 0.745835027657149 0 146
"WorkingState 3" 1.44888004698145 0 146
"FailureState 3" 1.66673117215297 0 146
"WorkingState 3" 1.67269519312498 291.106675916632 146
"WorkingState 4" 1.70927620337372 0 146
"FailureState 4" 2.10774755447044 0 146
"WorkingState 1" 0 0 147
"WorkingState 2" 0.674763336645335 0 147
"WorkingState 3" 1.87072815144105 0 147
"WorkingState 4" 2.43048835770615 0 147
"WorkingState 1" 0 0 148
"WorkingState 2" 0.615274157620919 0 148
"WorkingState 3" 0.856541784700028 0 148
"WorkingState 4" 1.47643623565028 0 148
"FailureState 4" 1.70435863089667 0 148
"WorkingState 4" 1.70530592036312 406.45811705372 148
"FailureState 4" 1.76959843396894 0 148
"WorkingState 4" 1.77301243126335 420.134596307035 148
"FailureState 4" 1.89551000733927 0 148
"WorkingState 4" 1.89967966744496 427.498929163471 148
"FailureState 4" 2.68420219386965 0 148
"WorkingState 1" 0 0 149
"WorkingState 2" 0.364035680501572 0 149
"FailureState 2" 0.983288389112663 0 149
"WorkingState 2" 0.987755736194495 142.837942465807 149
"FailureState 2" 0.999040610935481 0 149
"WorkingState 2" 1.00219032060184 153.192530934012 149
"WorkingState 3" 1.25187388907248 0 149
"FailureState 3" 1.70554454434639 0 149
"WorkingState 3" 1.70866268548649 287.787632163469 149
"WorkingState 4" 1.9502812841799 0 149
"FailureState 4" 2.01103327227683 0 149
"WorkingState 1" 0 0 150
"WorkingState 2" 0.465014426319424 0 150
"WorkingState 3" 0.892508237316647 0 150
"FailureState 3" 1.138187878212 0 150
"WorkingState 3" 1.14340536431568 278.994313723221 150
"WorkingState 4" 1.58907376811294 0 150
"FailureState 4" 1.62868278611035 0 150
"WorkingState 4" 1.62903933306082 420.459616542196 150
"FailureState 4" 2.1656319297913 0 150
"WorkingState 1" 0 0 151
"WorkingState 2" 1.35017662407876 0 151
"WorkingState 3" 1.51864817559844 0 151
"FailureState 3" 1.63842839439107 0 151
"WorkingState 3" 1.6481701807259 291.459028474161 151
"WorkingState 4" 1.78731983299575 0 151
"FailureState 4" 1.82343771131226 0 151
"WorkingState 4" 1.83378748968658 391.328611157856 151
"FailureState 4" 2.03469319316272 0 151
"WorkingState 1" 0 0 152
"WorkingState 2" 1.51161989359568 0 152
"WorkingState 3" 1.87297938299614 0 152
"WorkingState 4" 2.00955339579664 0 152
"WorkingState 1" 0 0 153
"WorkingState 2" 1.25230867240089 0 153
"WorkingState 3" 1.60138266907684 0 153
"FailureState 3" 1.9004000719608 0 153
"WorkingState 3" 1.90307365438641 289.56407686467 153
"FailureState 3" 2.80755349348404 0 153
"WorkingState 1" 0 0 154
"WorkingState 2" 6.15405206725602 0 154
"WorkingState 1" 0 0 155
"WorkingState 2" 1.03681841778552 0 155
"WorkingState 3" 1.11963627321459 0 155
"FailureState 3" 1.24578083005004 0 155
"WorkingState 3" 1.24897269396856 279.92585000977 155
"WorkingState 4" 1.28678282843423 0 155
"FailureState 4" 1.29860336786144 0 155
"WorkingState 4" 1.31562041388144 369.567724951229 155
"FailureState 4" 1.67709448350247 0 155
"WorkingState 4" 1.69250874972853 405.574996491568 155
"FailureState 4" 1.69916745533507 0 155
"WorkingState 4" 1.71055046437185 389.878431642714 155
"FailureState 4" 2.16361295276261 0 155
"WorkingState 1" 0 0 156
"WorkingState 2" 0.534430603365325 0 156
"WorkingState 3" 0.830123740504028 0 156
"WorkingState 4" 1.2263701506392 0 156
"FailureState 4" 1.65992818119913 0 156
"WorkingState 4" 1.66682791826669 450.66706257367 156
"FailureState 4" 2.42050433467666 0 156
"WorkingState 1" 0 0 157
"WorkingState 2" 2.7876393052209 0 157
"WorkingState 1" 0 0 158
"WorkingState 2" 5.33423633769593 0 158
"WorkingState 1" 0 0 159
"WorkingState 2" 1.09278607353216 0 159
"FailureState 2" 1.38347205550849 0 159
"WorkingState 2" 1.3871938613576 152.721134088431 159
"WorkingState 3" 1.83876708887357 0 159
"FailureState 3" 2.07269283163262 0 159
"WorkingState 1" 0 0 160
"WorkingState 2" 2.1219345991027 0 160
"WorkingState 1" 0 0 161
"FailureState 1" 4.76506661054146 0 161
"WorkingState 1" 0 0 162
"WorkingState 2" 0.0144119683747038 0 162
"FailureState 2" 1.58260351877663 0 162
"WorkingState 2" 1.5841043118431 140.019822094731 162
"FailureState 2" 2.70271059868119 0 162
"WorkingState 1" 0 0 163
"WorkingState 2" 0.00852821793677446 0 163
"FailureState 2" 1.64516740273291 0 163
"WorkingState 2" 1.64606812950872 130.838806111433 163
"WorkingState 3" 2.13150554155454 0 163
"WorkingState 1" 0 0 164
"WorkingState 2" 0.969507773223175 0 164
"FailureState 2" 1.04728028894455 0 164
"WorkingState 2" 1.05013401418864 138.173433540768 164
"WorkingState 3" 1.17525454424522 0 164
"FailureState 3" 1.42607558636612 0 164
"WorkingState 3" 1.43666023133892 285.027561714211 164
"FailureState 3" 1.46188484188294 0 164
"WorkingState 3" 1.46492640428369 317.321982344502 164
"FailureState 3" 1.49854929925143 0 164
"WorkingState 3" 1.50258088706894 291.495686659372 164
"WorkingState 4" 1.51484319781102 0 164
"FailureState 4" 1.8888682954622 0 164
"WorkingState 4" 1.8965908760345 336.554568313357 164
"FailureState 4" 2.04864788295937 0 164
"WorkingState 1" 0 0 165
"WorkingState 2" 1.14679292680745 0 165
"WorkingState 3" 1.23930400260278 0 165
"FailureState 3" 1.60206786386369 0 165
"WorkingState 3" 1.60416371030524 291.893626246049 165
"WorkingState 4" 1.60608667615022 0 165
"FailureState 4" 1.69592121597485 0 165
"WorkingState 4" 1.70184680647865 383.072697768699 165
"FailureState 4" 1.86751520156869 0 165
"WorkingState 4" 1.87297027733216 401.738004238299 165
"FailureState 4" 1.95978608403786 0 165
"WorkingState 4" 1.963218110957 399.211549518938 165
"FailureState 4" 2.06288318448939 0 165
"WorkingState 1" 0 0 166
"WorkingState 2" 1.43923638217301 0 166
"WorkingState 3" 1.96594660986001 0 166
"FailureState 3" 2.31590383046885 0 166
"WorkingState 1" 0 0 167
"WorkingState 2" 1.77291723193541 0 167
"WorkingState 3" 2.57699195768706 0 167
"WorkingState 1" 0 0 168
"WorkingState 2" 2.55029182448069 0 168
"WorkingState 1" 0 0 169
"WorkingState 2" 0.48288258577595 0 169
"FailureState 2" 0.632848827794451 0 169
"WorkingState 2" 0.639736102172206 133.444998333397 169
"FailureState 2" 0.873789971862702 0 169
"WorkingState 2" 0.877486289114141 134.988386861346 169
"FailureState 2" 1.08990246053743 0 169
"WorkingState 2" 1.09382078478596 122.082850450684 169
"WorkingState 3" 1.83045927757335 0 169
"WorkingState 4" 1.92122907909837 0 169
"FailureState 4" 2.50441250586553 0 169
"WorkingState 1" 0 0 170
"WorkingState 2" 3.61561116871216 0 170
"WorkingState 1" 0 0 171
"WorkingState 2" 2.49380715402522 0 171
"WorkingState 1" 0 0 172
"WorkingState 2" 0.217056980487731 0 172
"WorkingState 3" 0.675157525353307 0 172
"WorkingState 4" 2.10821123060093 0 172
"WorkingState 1" 0 0 173
"WorkingState 2" 0.245384260692962 0 173
"WorkingState 3" 0.969117762727173 0 173
"FailureState 3" 1.15092118565923 0 173
"WorkingState 3" 1.1526092249522 281.499343452376 173
"WorkingState 4" 1.19337228544051 0 173
"FailureState 4" 1.29693240049314 0 173
"WorkingState 4" 1.30216369051989 357.542200256965 173
"FailureState 4" 1.42702667188559 0 173
"WorkingState 4" 1.43543783554383 396.069389128947 173
"FailureState 4" 1.49488978313761 0 173
"WorkingState 4" 1.50578889209554 390.022398034236 173
"FailureState 4" 1.6886075134593 0 173
"WorkingState 4" 1.70219075287154 407.000728861267 173
"FailureState 4" 2.18082759617869 0 173
"WorkingState 1" 0 0 174
"WorkingState 2" 0.0888075097308026 0 174
"FailureState 2" 0.514575184099427 0 174
"WorkingState 2" 0.519196514343735 124.417280432186 174
"FailureState 2" 1.36412153488928 0 174
"WorkingState 2" 1.36666563638791 109.395788837676 174
"FailureState 2" 1.445354955185 0 174
"WorkingState 2" 1.45631971647066 148.943877521192 174
"WorkingState 3" 1.56885815187172 0 174
"WorkingState 4" 2.03102110980871 0 174
"WorkingState 1" 0 0 175
"WorkingState 2" 3.44449581768743 0 175
"WorkingState 1" 0 0 176
"WorkingState 2" 0.934892756972676 0 176
"FailureState 2" 1.03091165137527 0 176
"WorkingState 2" 1.0330788343879 174.282714780983 176
"FailureState 2" 1.56676610953528 0 176
"WorkingState 2" 1.57342672321298 137.800577552865 176
"FailureState 2" 1.79190589527364 0 176
"WorkingState 2" 1.79441366021009 138.653507363578 176
"WorkingState 3" 2.18853013300574 0 176
"WorkingState 1" 0 0 177
"FailureState 1" 0.557472099454413 0 177
"WorkingState 1" 0.558029666872258 76.9580135436998 177
"WorkingState 2" 2.733972771162 0 177
"WorkingState 1" 0 0 178
"WorkingState 2" 3.07554527539113 0 178
"WorkingState 1" 0 0 179
"WorkingState 2" 0.904782033396501 0 179
"WorkingState 3" 2.12999165503316 0 179
"WorkingState 1" 0 0 180
"WorkingState 2" 1.11364743073673 0 180
"WorkingState 3" 1.26807517796825 0 180
"FailureState 3" 1.5689620858861 0 180
"WorkingState 3" 1.57280485896905 304.796516339162 180
"FailureState 3" 1.81283619092542 0 180
"WorkingState 3" 1.81360487748307 282.50247646412 180
"WorkingState 4" 1.83803398745811 0 180
"FailureState 4" 1.98039378469289 0 180
"WorkingState 4" 1.98241705740439 419.481233576243 180
"FailureState 4" 2.08026634138435 0 180
"WorkingState 1" 0 0 181
"WorkingState 2" 3.33487305913926 0 181
"WorkingState 1" 0 0 182
"FailureState 1" 0.236165704489858 0 182
"WorkingState 1" 0.237378820532694 67.071078628726 182
"WorkingState 2" 0.338460894562271 0 182
"FailureState 2" 2.17768116447568 0 182
"WorkingState 1" 0 0 183
"WorkingState 2" 0.840443217800671 0 183
"FailureState 2" 1.22119923245325 0 183
"WorkingState 2" 1.22534172900409 142.557630710475 183
"WorkingState 3" 1.29797813599194 0 183
"WorkingState 4" 1.78157914559471 0 183
"FailureState 4" 1.81620792345334 0 183
"WorkingState 4" 1.8218360246023 381.954763506842 183
"FailureState 4" 2.37660029635324 0 183
"WorkingState 1" 0 0 184
"WorkingState 2" 3.17618594918163 0 184
"WorkingState 1" 0 0 185
"FailureState 1" 0.723638679990369 0 185
"WorkingState 1" 0.723967244769135 118.676922420398 185
"WorkingState 2" 3.8200029343241 0 185
"WorkingState 1" 0 0 186
"WorkingState 2" 2.54885157517235 0 186
"WorkingState 1" 0 0 187
"FailureState 1" 3.96795776740561 0 187
"WorkingState 1" 0 0 188
"WorkingState 2" 0.285341475104443 0 188
"WorkingState 3" 2.97552914558496 0 188
"WorkingState 1" 0 0 189
"WorkingState 2" 2.74577417966485 0 189
"WorkingState 1" 0 0 190
"WorkingState 2" 1.2099352921741 0 190
"FailureState 2" 1.47992504015171 0 190
"WorkingState 2" 1.48258478113464 154.84217754447 190
"FailureState 2" 1.65554449880754 0 190
"WorkingState 2" 1.6602312294435 116.956165022129 190
"WorkingState 3" 1.98732801029059 0 190
"FailureState 3" 2.66494155583737 0 190
"WorkingState 1" 0 0 191
"WorkingState 2" 4.19130288692524 0 191
"WorkingState 1" 0 0 192
"FailureState 1" 3.77223018194074 0 192
"WorkingState 1" 0 0 193
"WorkingState 2" 1.07100128441733 0 193
"WorkingState 3" 3.25001140680572 0 193
"WorkingState 1" 0 0 194
"WorkingState 2" 0.400091757457102 0 194
"FailureState 2" 1.21134548379904 0 194
"WorkingState 2" 1.21983722592558 154.104327329824 194
"FailureState 2" 1.70763167602687 0 194
"WorkingState 2" 1.70860057400527 170.17193808124 194
"FailureState 2" 2.91654828157132 0 194
"WorkingState 1" 0 0 195
"FailureState 1" 0.888159004053233 0 195
"WorkingState 1" 0.889419355693588 87.7096591720041 195
"WorkingState 2" 1.853300188931 0 195
"WorkingState 3" 3.25529868430493 0 195
"WorkingState 1" 0 0 196
"WorkingState 2" 0.0479255955743001 0 196
"FailureState 2" 1.53899573435337 0 196
"WorkingState 2" 1.54724699484957 147.647022950698 196
"WorkingState 3" 1.97967859694328 0 196
"WorkingState 4" 2.21274513468062 0 196
"WorkingState 1" 0 0 197
"WorkingState 2" 0.840964496948482 0 197
"FailureState 2" 1.11058398116218 0 197
"WorkingState 2" 1.11681226691244 147.502284653391 197
"WorkingState 3" 1.17126649865544 0 197
"FailureState 3" 1.56971055339715 0 197
"WorkingState 3" 1.57672104373259 315.199956599957 197
"WorkingState 4" 1.9018196729781 0 197
"FailureState 4" 2.61428155209623 0 197
"WorkingState 1" 0 0 198
"WorkingState 2" 3.01982437997208 0 198
"WorkingState 1" 0 0 199
"WorkingState 2" 0.768683029012226 0 199
"WorkingState 3" 0.849951655861422 0 199
"FailureState 3" 0.947171639980086 0 199
"WorkingState 1" 0.948062774451267 584.022717178002 199
"WorkingState 2" 2.06167392376895 0 199
"WorkingState 1" 0 0 200
"FailureState 1" 0.489888710077976 0 200
"WorkingState 1" 0.490120995235533 76.4622162222446 200
"WorkingState 2" 0.606466443349705 0 200
"WorkingState 3" 0.753851754205566 0 200
"WorkingState 4" 0.781749075374382 0 200
"FailureState 4" 1.05115412281239 0 200
"WorkingState 4" 1.05520788852056 392.135242080155 200
"FailureState 4" 1.98194167624836 0 200
"WorkingState 4" 1.98643141949103 378.993208714662 200
"FailureState 4" 2.1462940082141 0 200
"WorkingState 1" 0 0 201
"WorkingState 2" 5.09074868477374 0 201
"WorkingState 1" 0 0 202
"WorkingState 2" 0.117286857746917 0 202
"WorkingState 3" 0.169848750587648 0 202
"FailureState 3" 0.688547986992774 0 202
"WorkingState 1" 0.692168543181997 635.439070851756 202
"FailureState 1" 2.69487683466602 0 202
"WorkingState 1" 0 0 203
"FailureState 1" 0.0633056727218068 0 203
"WorkingState 1" 0.0652284513491076 54.2238237877294 203
"WorkingState 2" 3.46895817371949 0 203
"WorkingState 1" 0 0 204
"WorkingState 2" 0.612534359018685 0 204
"FailureState 2" 1.18195485882342 0 204
"WorkingState 2" 1.19182894831732 140.146627567569 204
"WorkingState 3" 1.35716010611903 0 204
"FailureState 3" 1.49467408207957 0 204
"WorkingState 3" 1.49636845312893 302.731700831083 204
"FailureState 3" 1.68015111695724 0 204
"WorkingState 3" 1.69040490664886 328.414589667688 204
"WorkingState 4" 1.87014171901513 0 204
"FailureState 4" 2.64334923713395 0 204
"WorkingState 1" 0 0 205
"WorkingState 2" 0.351548684903421 0 205
"FailureState 2" 0.400812102050111 0 205
"WorkingState 2" 0.406238834596371 142.49750452954 205
"WorkingState 3" 0.557686630058292 0 205
"FailureState 3" 1.14296471503934 0 205
"WorkingState 3" 1.14375107734251 300.312830192089 205
"FailureState 3" 1.23503855271127 0 205
"WorkingState 3" 1.23802623662095 288.251935359675 205
"WorkingState 4" 1.88531161827748 0 205
"FailureState 4" 2.05301936625775 0 205
"WorkingState 1" 0 0 206
"WorkingState 2" 0.155240459530078 0 206
"FailureState 2" 0.896222704491796 0 206
"WorkingState 2" 0.89808477549653 108.738633193439 206
"WorkingState 3" 2.40582440368845 0 206
"WorkingState 1" 0 0 207
"WorkingState 2" 0.956361713283483 0 207
"WorkingState 3" 1.75878610387871 0 207
"FailureState 3" 2.45162842299718 0 207
"WorkingState 1" 0 0 208
"WorkingState 2" 1.55644328493806 0 208
"WorkingState 3" 1.91177068482003 0 208
"WorkingState 4" 1.94615129841121 0 208
"FailureState 4" 2.32797400659404 0 208
"WorkingState 1" 0 0 209
"WorkingState 2" 2.11762302719386 0 209
"WorkingState 1" 0 0 210
"WorkingState 2" 5.17115143333033 0 210
"WorkingState 1" 0 0 211
"WorkingState 2" 0.688186881870456 0 211
"WorkingState 3" 0.875587106100538 0 211
"WorkingState 4" 1.05747880885178 0 211
"FailureState 4" 1.35595024577819 0 211
"WorkingState 4" 1.35799136592874 382.035891249773 211
"FailureState 4" 1.40070397922521 0 211
"WorkingState 4" 1.40740829045397 424.277439031458 211
"FailureState 4" 1.50905556608494 0 211
"WorkingState 4" 1.51231281131341 380.96294739445 211
"FailureState 4" 1.60678205292974 0 211
"WorkingState 4" 1.62010782999041 395.05789538128 211
"FailureState 4" 1.65876012114318 0 211
"WorkingState 4" 1.6711873306127 422.662231872319 211
"FailureState 4" 1.90734069006669 0 211
"WorkingState 4" 1.91571797838806 392.568097777783 211
"FailureState 4" 2.16280237895036 0 211
"WorkingState 1" 0 0 212
"WorkingState 2" 4.27107514932859 0 212
"WorkingState 1" 0 0 213
"FailureState 1" 0.0710623279222622 0 213
"WorkingState 1" 0.0722229162558311 101.262146778123 213
"WorkingState 2" 1.91243139227511 0 213
"WorkingState 3" 1.96473661127474 0 213
"WorkingState 4" 2.15240379922424 0 213
"WorkingState 1" 0 0 214
"WorkingState 2" 4.03589212941089 0 214
"WorkingState 1" 0 0 215
"WorkingState 2" 0.133383706346117 0 215
"FailureState 2" 0.361769644388221 0 215
"WorkingState 2" 0.363199067482759 141.898369320906 215
"WorkingState 3" 1.860360382528 0 215
"FailureState 3" 2.16251973552959 0 215
"WorkingState 1" 0 0 216
"WorkingState 2" 0.0301395779366677 0 216
"WorkingState 3" 0.0826997559402752 0 216
"FailureState 3" 0.582905827083995 0 216
"WorkingState 1" 0.583843022244421 658.392034067093 216
"WorkingState 2" 3.35805254762688 0 216
"WorkingState 1" 0 0 217
"WorkingState 2" 4.53437139008843 0 217
"WorkingState 1" 0 0 218
"WorkingState 2" 1.97239342473491 0 218
"WorkingState 3" 2.51386721223246 0 218
"WorkingState 1" 0 0 219
"WorkingState 2" 1.66029503198067 0 219
"WorkingState 3" 1.92239686146719 0 219
"FailureState 3" 2.00707083782129 0 219
"WorkingState 1" 0 0 220
"WorkingState 2" 6.76303855415766 0 220
"WorkingState 1" 0 0 221
"WorkingState 2" 0.227813852185861 0 221
"FailureState 2" 0.678907487364736 0 221
"WorkingState 2" 0.684464036145769 160.173605823416 221
"FailureState 2" 0.923161362116346 0 221
"WorkingState 2" 0.929584961509363 173.765141071051 221
"FailureState 2" 1.10516805306149 0 221
"WorkingState 2" 1.10994962961237 133.781022299523 221
"WorkingState 3" 1.21672126199042 0 221
"WorkingState 4" 1.41359612979416 0 221
"FailureState 4" 1.54559984191803 0 221
"WorkingState 4" 1.54652473116016 421.904580519384 221
"FailureState 4" 1.71223891214838 0 221
"WorkingState 4" 1.72630963987408 373.094576697083 221
"FailureState 4" 2.81797914799603 0 221
"WorkingState 1" 0 0 222
"FailureState 1" 2.08639161558729 0 222
"WorkingState 1" 0 0 223
"WorkingState 2" 2.69070681886915 0 223
"WorkingState 1" 0 0 224
"WorkingState 2" 2.86174574151417 0 224
"WorkingState 1" 0 0 225
"WorkingState 2" 3.26870173110933 0 225
"WorkingState 1" 0 0 226
"WorkingState 2" 2.57923306283889 0 226
"WorkingState 1" 0 0 227
"WorkingState 2" 0.243591211070989 0 227
"FailureState 2" 0.698666489369266 0 227
"WorkingState 2" 0.703206461527389 142.63269984165 227
"WorkingState 3" 1.26463766783919 0 227
"WorkingState 4" 1.51780797871103 0 227
"FailureState 4" 1.5550292830685 0 227
"WorkingState 4" 1.56156497014888 366.651928554719 227
"FailureState 4" 1.64030731959292 0 227
"WorkingState 4" 1.64279987939572 399.953706664916 227
"FailureState 4" 1.66869666078805 0 227
"WorkingState 4" 1.67420672773461 413.764525022388 227
"FailureState 4" 1.80256775181359 0 227
"WorkingState 4" 1.80383209374627 418.543975477666 227
"FailureState 4" 1.90947002400451 0 227
"WorkingState 4" 1.91632438648703 416.200716151168 227
"FailureState 4" 1.92717757629117 0 227
"WorkingState 4" 1.93092853477857 392.816873587991 227
"FailureState 4" 2.01270547548786 0 227
"WorkingState 1" 0 0 228
"WorkingState 2" 3.37270538975467 0 228
"WorkingState 1" 0 0 229
"WorkingState 2" 1.07258956759472 0 229
"FailureState 2" 2.21288462563884 0 229
"WorkingState 1" 0 0 230
"WorkingState 2" 3.27599836285463 0 230
"WorkingState 1" 0 0 231
"WorkingState 2" 2.3371855090535 0 231
"WorkingState 1" 0 0 232
"FailureState 1" 2.16794591410972 0 232
"WorkingState 1" 0 0 233
"WorkingState 2" 0.154340172999247 0 233
"WorkingState 3" 0.963925424413612 0 233
"FailureState 3" 0.991693367287693 0 233
"WorkingState 1" 0.995890211963132 606.814542690406 233
"WorkingState 2" 2.26883321885717 0 233
"WorkingState 1" 0 0 234
"WorkingState 2" 0.220720957217539 0 234
"FailureState 2" 0.274251316743013 0 234
"WorkingState 2" 0.279154961997953 140.871901824608 234
"FailureState 2" 0.327617883094138 0 234
"WorkingState 2" 0.33194424375517 116.869183568038 234
"WorkingState 3" 0.741021675218032 0 234
"WorkingState 4" 0.941010257101297 0 234
"FailureState 4" 1.33559885954696 0 234
"WorkingState 4" 1.33727781099199 422.733688962667 234
"FailureState 4" 1.78314742589456 0 234
"WorkingState 4" 1.78722571521075 396.095786537022 234
"FailureState 4" 2.20708830913729 0 234
"WorkingState 1" 0 0 235
"WorkingState 2" 1.07005019838415 0 235
"FailureState 2" 2.01529341345094 0 235
"WorkingState 1" 0 0 236
"FailureState 1" 0.3092136212332 0 236
"WorkingState 1" 0.311878468216989 121.969850207695 236
"FailureState 1" 1.22626097630513 0 236
"WorkingState 1" 1.23143805645972 70.4021738133117 236
"WorkingState 2" 2.19597627260699 0 236
"WorkingState 1" 0 0 237
"WorkingState 2" 0.279754532427148 0 237
"WorkingState 3" 0.484860124676169 0 237
"FailureState 3" 0.525573961829824 0 237
"WorkingState 1" 0.535049972676615 569.729268701276 237
"FailureState 1" 0.572266540239552 0 237
"WorkingState 1" 0.5727244520342 99.7073134901181 237
"WorkingState 2" 0.941423478908697 0 237
"WorkingState 3" 1.45720610837013 0 237
"FailureState 3" 1.56954910960628 0 237
"WorkingState 3" 1.58021239277243 309.669411834867 237
"WorkingState 4" 1.78496423948743 0 237
"FailureState 4" 1.82471737027716 0 237
"WorkingState 4" 1.83110803022876 422.317421744711 237
"FailureState 4" 2.12190484334481 0 237
"WorkingState 1" 0 0 238
"WorkingState 2" 0.888146694720496 0 238
"FailureState 2" 0.942312098236359 0 238
"WorkingState 2" 0.942865425925518 134.113490296717 238
"WorkingState 3" 1.09745869336627 0 238
"WorkingState 4" 1.55618077434208 0 238
"FailureState 4" 1.81146036046446 0 238
"WorkingState 4" 1.8183064469162 409.874727140908 238
"FailureState 4" 1.86401564224883 0 238
"WorkingState 4" 1.86681067497013 399.91160970851 238
"FailureState 4" 2.18186270393709 0 238
"WorkingState 1" 0 0 239
"WorkingState 2" 1.90865819277943 0 239
"WorkingState 3" 2.57747654191732 0 239
"WorkingState 1" 0 0 240
"WorkingState 2" 0.345748387436822 0 240
"WorkingState 3" 0.384892488481787 0 240
"WorkingState 4" 0.575785359684575 0 240
"FailureState 4" 1.0785208345505 0 240
"WorkingState 4" 1.09165902606914 401.443756305074 240
"FailureState 4" 1.70181098921315 0 240
"WorkingState 4" 1.70647518296851 403.626305357268 240
"FailureState 4" 1.92341767849398 0 240
"WorkingState 4" 1.92708433727073 379.507665669109 240
"FailureState 4" 2.18514802256305 0 240
"WorkingState 1" 0 0 241
"WorkingState 2" 1.28970568574231 0 241
"WorkingState 3" 2.88487889556221 0 241
"WorkingState 1" 0 0 242
"WorkingState 2" 1.420603870337 0 242
"WorkingState 3" 1.8095186106833 0 242
"FailureState 3" 1.90350116862218 0 242
"WorkingState 3" 1.91109657500458 289.661096928235 242
"FailureState 3" 2.28947740852579 0 242
